RecordId, Datetime , Site , ButterflyCount , Lat , Lon
1770, 01/26/2017 10:44:00 AM, Murchinson Square, 0, -37.8001, 144.9732
1771, 03/14/2017 10:45:00 AM, Murchinson Square, 0, -37.8002, 144.9732
1772, 01/26/2017 10:42:00 AM, Murchinson Square, 0, -37.8001, 144.9732
1773, 03/14/2017 09:56:00 AM, Murchinson Square, 0, -37.8, 144.9727
1774, 01/26/2017 10:29:00 AM, Murchinson Square, 0, -37.8001, 144.9731
1775, 01/26/2017 10:26:00 AM, Murchinson Square, 0, -37.8001, 144.9731
1776, 03/14/2017 10:25:00 AM, Murchinson Square, 0, -37.8, 144.973
1777, 01/26/2017 10:13:00 AM, Murchinson Square, 0, -37.8001, 144.9729
1778, 01/26/2017 10:06:00 AM, Murchinson Square, 0, -37.8001, 144.9729
1779, 01/26/2017 10:10:00 AM, Murchinson Square, 0, -37.8001, 144.9729
1780, 02/15/2017 02:58:00 PM, Pleasance Gardens, 0, -37.7963, 144.945
1781, 02/15/2017 03:15:00 PM, Pleasance Gardens, 0, -37.7963, 144.9452
1782, 02/15/2017 02:54:00 PM, Pleasance Gardens, 0, -37.7962, 144.9449
1783, 01/15/2017 07:05:00 PM, Pleasance Gardens, 0, -37.7965, 144.9458
1784, 01/15/2017 06:52:00 PM, Pleasance Gardens, 0, -37.7964, 144.9464
1785, 01/15/2017 06:59:00 PM, Pleasance Gardens, 0, -37.7963, 144.9464
1786, 02/15/2017 03:33:00 PM, Pleasance Gardens, 0, -37.7964, 144.9455
1787, 01/15/2017 06:59:00 PM, Pleasance Gardens, 0, -37.7963, 144.9461
1788, 02/15/2017 02:23:00 PM, Pleasance Gardens, 0, -37.7632, 144.9454
1789, 01/15/2017 06:13:00 PM, Pleasance Gardens, 0, -37.7963, 144.9458
1790, 01/27/2017 11:37:00 AM, Princes Park, 0, -37.779, 144.9619
1791, 02/27/2017 12:56:00 PM, Princes Park, 0, -37.7797, 144.9622
1792, 02/27/2017 12:20:00 PM, Princes Park, 0, -37.7792, 144.9623
1793, 02/27/2017 12:23:00 PM, Princes Park, 0, -37.7792, 144.9623
1794, 02/27/2017 12:37:00 PM, Princes Park, 0, -37.7793, 144.9623
1795, 01/27/2017 11:23:00 AM, Princes Park, 0, -37.7792, 144.9621
1796, 02/27/2017 12:05:00 PM, Princes Park, 0, -37.7793, 144.9622
1797, 02/21/2017 02:24:00 PM, Royal Park, 0, -37.7911, 144.9542
1798, 01/28/2017 03:38:00 PM, Royal Park, 0, -37.7896, 144.9526
1799, 02/21/2017 02:21:00 PM, Royal Park, 0, -37.7911, 144.9542
1800, 02/21/2017 02:38:00 PM, Royal Park, 0, -37.7911, 144.9546
1801, 02/21/2017 02:56:00 PM, Royal Park, 0, -37.7908, 144.9558
1802, 02/21/2017 02:03:00 PM, Royal Park, 0, -37.791, 144.954
1803, 01/28/2017 03:17:00 PM, Royal Park, 0, -37.7909, 144.9537
1804, 02/13/2017 12:36:00 PM, State Library of Victoria, 0, -37.8098, 144.9642
1805, 02/13/2017 12:16:00 PM, State Library of Victoria, 0, -37.8096, 144.9639
1806, 02/13/2017 12:38:00 PM, State Library of Victoria, 0, -37.8098, 144.9642
1807, 02/13/2017 01:07:00 PM, State Library of Victoria, 0, -37.8102, 144.9643
1808, 02/13/2017 12:52:00 PM, State Library of Victoria, 0, -37.8098, 144.9664
1809, 02/13/2017 01:05:00 PM, State Library of Victoria, 0, -37.8102, 144.9643
1810, 02/13/2017 01:20:00 PM, State Library of Victoria, 0, -37.8103, 144.9646
1811, 01/16/2017 11:24:00 AM, State Library of Victoria, 0, -37.8096, 144.9643
1812, 01/16/2017 11:36:00 AM, State Library of Victoria, 0, -37.8097, 144.9644
1813, 02/13/2017 12:54:00 PM, State Library of Victoria, 0, -37.8096, 144.9642
1814, 02/13/2017 12:19:00 PM, State Library of Victoria, 0, -37.8096, 144.9639
1815, 02/13/2017 01:22:00 PM, State Library of Victoria, 0, -37.8101, 144.9643
1816, 01/16/2017 11:52:00 AM, State Library of Victoria, 0, -37.8097, 144.9642
1817, 01/24/2017 06:42:00 PM, University Square, 0, -37.8007, 144.9601
1818, 02/15/2017 01:27:00 PM, University Square, 0, -37.801, 144.96
1819, 01/24/2017 06:57:00 PM, University Square, 0, -37.8012, 144.9599
1820, 02/04/2017 01:39:00 PM, Westgate Park, 0, -37.832, 144.9058
1821, 03/07/2017 01:30:00 PM, Westgate Park, 0, -37.8322, 144.9053
1822, 02/05/2017 10:35:00 AM, Westgate Park, 0, -37.8324, 144.9061
1823, 02/04/2017 01:22:00 PM, Westgate Park, 0, -37.8321, 144.9057
1824, 02/05/2017 11:06:00 AM, Westgate Park, 0, -37.8323, 144.9058
1825, 02/05/2017 10:14:00 AM, Westgate Park, 0, -37.8322, 144.9061
1826, 03/07/2017 02:13:00 PM, Westgate Park, 0, -37.8326, 144.9049
1827, 02/05/2017 10:41:00 AM, Westgate Park, 0, -37.8324, 144.9061
1828, 02/05/2017 11:03:00 AM, Westgate Park, 0, -37.8323, 144.9058
1829, 02/05/2017 09:42:00 AM, Westgate Park, 0, -37.832, 144.9061
1830, 02/04/2017 01:18:00 PM, Westgate Park, 0, -37.8321, 144.9057
1831, 03/07/2017 01:40:00 PM, Westgate Park, 0, -37.8324, 144.905
1832, 02/05/2017 10:32:00 AM, Westgate Park, 0, -37.8325, 144.9063
1833, 02/05/2017 09:58:00 AM, Westgate Park, 0, -37.8321, 144.9061
1834, 02/05/2017 11:28:00 AM, Westgate Park, 0, -37.8324, 144.906
1835, 02/05/2017 11:31:00 AM, Westgate Park, 0, -37.8324, 144.906
1836, 02/05/2017 10:03:00 AM, Westgate Park, 0, -37.8322, 144.9061
1837, 02/05/2017 09:39:00 AM, Westgate Park, 0, -37.832, 144.9061
1838, 02/05/2017 10:17:00 AM, Westgate Park, 0, -37.8322, 144.9061
1839, 03/07/2017 02:23:00 PM, Westgate Park, 0, -37.8325, 144.9046
1840, 02/26/2017 02:21:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235
1841, 01/29/2017 04:54:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9241
1842, 01/29/2017 02:41:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1843, 02/26/2017 02:02:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9236
1844, 01/29/2017 02:56:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1845, 01/29/2017 02:32:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9237
1846, 02/26/2017 02:19:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9234
1847, 02/26/2017 02:00:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1848, 02/26/2017 02:06:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9236
1849, 01/29/2017 03:03:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1850, 01/29/2017 02:08:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1851, 01/29/2017 04:09:00 PM, Womens Peace Gardens, 0, -37.7908, 144.924
1852, 01/29/2017 02:37:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1853, 02/26/2017 01:33:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9239
1854, 01/29/2017 03:24:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9239
1855, 01/29/2017 03:00:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1856, 02/26/2017 02:24:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1857, 01/29/2017 02:16:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1858, 01/29/2017 02:12:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1859, 01/28/2017 05:11:00 PM, Womens Peace Gardens, 0, -37.791, 144.9242
1860, 03/11/2017 01:42:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9789
1861, 03/11/2017 02:21:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9788
1862, 03/11/2017 03:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786
1863, 03/11/2017 01:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9791
1864, 03/11/2017 01:30:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9791
1865, 03/11/2017 01:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9793
1866, 03/11/2017 01:28:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9791
1867, 03/11/2017 02:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8144, 144.9785
1868, 02/01/2017 03:09:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1869, 02/01/2017 03:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1870, 03/11/2017 03:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9785
1871, 02/01/2017 03:35:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979
1872, 03/11/2017 03:55:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786
1873, 03/11/2017 03:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1874, 03/11/2017 03:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1875, 03/11/2017 03:08:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1876, 03/11/2017 03:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1877, 02/01/2017 03:31:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979
1878, 03/11/2017 04:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9788
1879, 02/01/2017 03:26:00 PM, Fitzroy-Treasury Gardens, 0, -37.8145, 144.979
1880, 03/11/2017 01:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.815, 144.9792
1881, 03/11/2017 03:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.8142, 144.9787
1882, 02/01/2017 02:47:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9793
1883, 03/11/2017 01:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9796
1884, 01/16/2017 04:53:00 PM, Lincoln Square, 0, -37.8027, 144.9625
1885, 02/15/2017 12:40:00 PM, Lincoln Square, 0, -37.803, 144.9634
1886, 02/15/2017 12:11:00 PM, Lincoln Square, 0, -37.8025, 144.9633
1887, 02/15/2017 12:18:00 PM, Lincoln Square, 0, -37.8026, 144.9636
1888, 01/27/2017 09:31:00 AM, Princes Park, 0, -37.7793, 144.9603
1889, 01/27/2017 09:27:00 AM, Princes Park, 0, -37.7798, 144.9603
1890, 02/20/2017 06:03:00 PM, Royal Park, 0, -37.7839, 144.9457
1891, 02/20/2017 06:17:00 PM, Royal Park, 0, -37.7838, 144.9457
1892, 02/20/2017 05:36:00 PM, Royal Park, 0, -37.7841, 144.9455
1893, 01/25/2017 04:03:00 PM, Royal Park, 0, -37.7847, 144.9447
1894, 01/25/2017 04:30:00 PM, Royal Park, 0, -37.784, 144.9456
1895, 02/20/2017 05:23:00 PM, Royal Park, 0, -37.7847, 144.9447
1896, 01/25/2017 04:19:00 PM, Royal Park, 0, -37.784, 144.9456
1897, 01/25/2017 03:47:00 PM, Royal Park, 0, -37.7851, 144.9443
1898, 01/24/2017 07:28:00 PM, University Square, 0, -37.8017, 144.9599
1899, 02/15/2017 01:45:00 PM, University Square, 0, -37.8016, 144.9604
1900, 03/06/2017 05:20:00 PM, Westgate Park, 0, -37.831, 144.9053
1901, 03/06/2017 05:39:00 PM, Westgate Park, 0, -37.831, 144.9061
1902, 03/06/2017 04:26:00 PM, Westgate Park, 0, -37.8314, 144.9061
1903, 02/05/2017 02:43:00 PM, Westgate Park, 0, -37.8316, 144.9067
1904, 03/06/2017 04:11:00 PM, Westgate Park, 0, -37.8315, 144.906
1905, 02/05/2017 03:00:00 PM, Westgate Park, 0, -37.8316, 144.907
1906, 02/05/2017 02:25:00 PM, Westgate Park, 0, -37.8316, 144.9065
1907, 02/05/2017 03:06:00 PM, Westgate Park, 0, -37.8316, 144.9069
1908, 01/29/2017 11:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241
1909, 01/29/2017 10:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1910, 02/26/2017 11:28:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9241
1911, 01/29/2017 12:33:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1912, 02/26/2017 11:42:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9244
1913, 01/29/2017 12:39:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235
1914, 01/29/2017 12:36:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1915, 01/29/2017 11:55:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241
1916, 01/29/2017 11:07:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241
1917, 01/29/2017 10:51:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1918, 01/29/2017 10:18:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1919, 02/26/2017 11:10:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242
1920, 02/26/2017 11:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242
1921, 01/29/2017 12:15:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1922, 02/26/2017 10:54:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1923, 02/26/2017 10:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1924, 01/29/2017 12:12:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1925, 01/29/2017 11:57:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241
1926, 01/29/2017 10:34:00 AM, Womens Peace Gardens, 0, -37.791, 144.9239
1927, 02/26/2017 10:28:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9239
1928, 01/29/2017 11:31:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9244
1929, 02/26/2017 10:41:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1930, 02/26/2017 01:47:00 PM, Womens Peace Gardens, 0, -37.791, 144.9237
1931, 01/29/2017 12:18:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1932, 02/06/2017 04:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9808
1933, 03/09/2017 10:21:00 AM, Fitzroy-Treasury Gardens, 0, -37.8143, 144.9814
1934, 03/11/2017 10:49:00 AM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9764
1935, 03/09/2017 12:17:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1936, 02/06/2017 04:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817
1937, 02/06/2017 03:48:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1938, 02/06/2017 04:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817
1939, 03/09/2017 11:54:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814
1940, 03/09/2017 12:10:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9814
1941, 02/01/2017 03:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1942, 03/09/2017 12:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1943, 02/03/2017 03:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9818
1944, 03/09/2017 11:13:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981
1945, 02/03/2017 03:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9812
1946, 02/06/2017 03:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1947, 03/09/2017 10:40:00 AM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9811
1948, 02/06/2017 04:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9815
1949, 02/03/2017 02:58:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1950, 03/09/2017 11:48:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813
1951, 02/06/2017 04:07:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9813
1952, 02/03/2017 02:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1953, 03/09/2017 11:51:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813
1954, 03/09/2017 11:31:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1955, 03/09/2017 11:28:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1956, 02/06/2017 04:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1957, 02/03/2017 03:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9811
1958, 03/09/2017 11:06:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981
1959, 02/03/2017 02:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814
1960, 02/03/2017 02:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1961, 02/27/2017 01:45:00 PM, Princes Park, 0, -37.7806, 144.9623
1962, 01/27/2017 02:30:00 PM, Princes Park, 0, -37.7807, 144.9609
1963, 02/27/2017 01:32:00 PM, Princes Park, 0, -37.7805, 144.9621
1964, 02/27/2017 01:18:00 PM, Princes Park, 0, -37.7808, 144.9619
1965, 01/19/2017 03:32:00 PM, Royal Park, 0, -37.7948, 144.9529
1966, 02/23/2017 01:28:00 PM, Royal Park, 0, -37.7955, 144.9519
1967, 02/23/2017 01:26:00 PM, Royal Park, 0, -37.7954, 144.9518
1968, 01/19/2017 02:31:00 PM, Royal Park, 0, -37.79, 144.9528
1969, 01/19/2017 03:19:00 PM, Royal Park, 0, -37.7949, 144.9528
1970, 01/19/2017 02:46:00 PM, Royal Park, 0, -37.7949, 144.9528
1971, 02/23/2017 02:20:00 PM, Royal Park, 0, -37.7958, 144.9518
1972, 02/23/2017 02:43:00 PM, Royal Park, 0, -37.796, 144.9514
1973, 02/23/2017 01:08:00 PM, Royal Park, 0, -37.7955, 144.9517
1974, 02/23/2017 11:18:00 AM, Royal Park, 0, -37.7951, 144.9519
1975, 02/23/2017 01:11:00 PM, Royal Park, 0, -37.7954, 144.9518
1976, 02/23/2017 12:26:00 PM, Royal Park, 0, -37.7959, 144.9509
1977, 02/23/2017 02:05:00 PM, Royal Park, 0, -37.7955, 144.9517
1978, 02/23/2017 11:45:00 AM, Royal Park, 0, -37.7953, 144.9518
1979, 02/23/2017 01:05:00 PM, Royal Park, 0, -37.7955, 144.9517
1980, 02/23/2017 02:34:00 PM, Royal Park, 0, -37.7959, 144.9514
1981, 02/23/2017 02:56:00 PM, Royal Park, 0, -37.7959, 144.9513
1982, 01/19/2017 04:06:00 PM, Royal Park, 0, -37.7952, 144.9527
1983, 01/19/2017 04:23:00 PM, Royal Park, 0, -37.7954, 144.9524
1984, 01/19/2017 03:54:00 PM, Royal Park, 0, -37.795, 144.9531
1985, 02/23/2017 12:21:00 PM, Royal Park, 0, -37.7953, 144.9517
1986, 02/23/2017 01:48:00 PM, Royal Park, 0, -37.7959, 144.9518
1987, 02/23/2017 11:01:00 AM, Royal Park, 0, -37.7951, 144.9521
1988, 02/23/2017 11:03:00 AM, Royal Park, 0, -37.7951, 144.9521
1989, 01/19/2017 03:48:00 PM, Royal Park, 0, -37.7949, 144.9532
1990, 02/23/2017 12:50:00 PM, Royal Park, 0, -37.7953, 144.9517
1991, 02/23/2017 10:57:00 AM, Royal Park, 0, -37.7957, 144.9505
1992, 02/23/2017 02:39:00 PM, Royal Park, 0, -37.796, 144.9514
1993, 02/23/2017 11:31:00 AM, Royal Park, 0, -37.795, 144.9521
1994, 01/19/2017 04:09:00 PM, Royal Park, 0, -37.7952, 144.9527
1995, 02/04/2017 10:35:00 AM, Westgate Park, 0, -37.8323, 144.907
1996, 02/04/2017 10:15:00 AM, Westgate Park, 0, -37.8323, 144.9072
1997, 02/04/2017 10:30:00 AM, Westgate Park, 0, -37.8323, 144.907
1998, 02/04/2017 09:58:00 AM, Westgate Park, 0, -37.8322, 144.9072
1999, 03/07/2017 05:03:00 PM, Westgate Park, 0, -37.8319, 144.9074
2000, 03/07/2017 05:08:00 PM, Westgate Park, 0, -37.832, 144.9077
2001, 02/04/2017 10:37:00 AM, Westgate Park, 0, -37.8323, 144.907
2002, 03/07/2017 05:31:00 PM, Westgate Park, 0, -37.8318, 144.9084
2003, 03/07/2017 04:26:00 PM, Westgate Park, 0, -37.8317, 144.907
2004, 03/08/2017 10:38:00 PM, Fitzroy-Treasury Gardens, 0, -37.8106, 144.98
2005, 02/09/2017 03:54:00 PM, Fitzroy-Treasury Gardens, 0, -37.8121, 144.9798
2006, 03/08/2017 10:52:00 AM, Fitzroy-Treasury Gardens, 0, -37.8107, 144.9806
2007, 02/09/2017 03:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.98
2008, 02/09/2017 04:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9773
2009, 02/09/2017 03:11:00 PM, Fitzroy-Treasury Gardens, 0, -37.8119, 144.9799
2010, 02/09/2017 04:19:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9794
2011, 02/09/2017 04:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.978
2012, 02/09/2017 04:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9795
2013, 02/28/2017 11:59:00 AM, Princes Park, 0, -37.79, 144.9619
2014, 01/28/2017 12:00:00 PM, Princes Park, 0, -37.7885, 144.9626
2015, 01/28/2017 12:40:00 PM, Princes Park, 0, -37.7889, 144.9603
2016, 02/28/2017 11:41:00 AM, Princes Park, 0, -37.7891, 144.9609
2017, 01/28/2017 12:16:00 PM, Princes Park, 0, -37.7873, 144.9628
2018, 01/18/2017 11:18:00 AM, Royal Park, 0, -37.7818, 144.9494
2019, 02/17/2017 12:04:00 PM, Royal Park, 0, -37.7824, 144.949
2020, 02/17/2017 12:38:00 PM, Royal Park, 0, -37.7831, 144.9487
2021, 01/18/2017 10:25:00 AM, Royal Park, 0, -37.7822, 144.9493
2022, 01/18/2017 10:54:00 AM, Royal Park, 0, -37.782, 144.9493
2023, 02/17/2017 01:49:00 PM, Royal Park, 0, -37.7835, 144.9486
2024, 02/17/2017 01:24:00 PM, Royal Park, 0, -37.7834, 144.9484
2025, 02/17/2017 12:19:00 PM, Royal Park, 0, -37.7825, 144.949
2026, 02/17/2017 02:04:00 PM, Royal Park, 0, -37.7833, 144.9494
2027, 02/17/2017 12:54:00 PM, Royal Park, 0, -37.783, 144.9487
2028, 01/18/2017 11:57:00 AM, Royal Park, 0, -37.7821, 144.9495
2029, 01/18/2017 10:41:00 AM, Royal Park, 0, -37.7823, 144.9492
2030, 01/18/2017 11:39:00 AM, Royal Park, 0, -37.7818, 144.9494
2031, 01/18/2017 11:24:00 AM, Royal Park, 0, -37.7818, 144.9494
2032, 02/17/2017 02:21:00 PM, Royal Park, 0, -37.7839, 144.9484
2033, 03/03/2017 12:19:00 PM, Westgate Park, 0, -37.8317, 144.9086
2034, 03/03/2017 10:51:00 AM, Westgate Park, 0, -37.8313, 144.9096
2035, 03/03/2017 11:26:00 AM, Westgate Park, 0, -37.8316, 144.909
2036, 03/03/2017 12:16:00 PM, Westgate Park, 0, -37.8317, 144.9086
2037, 03/03/2017 11:09:00 AM, Westgate Park, 0, -37.8315, 144.9091
2038, 03/06/2017 11:43:00 AM, Westgate Park, 0, -37.8301, 144.9073
2039, 02/02/2017 11:33:00 AM, Westgate Park, 0, -37.8317, 144.9089
2040, 02/02/2017 11:05:00 AM, Westgate Park, 0, -37.8316, 144.9093
2041, 03/03/2017 10:09:00 AM, Westgate Park, 0, -37.8312, 144.9098
2042, 02/02/2017 11:55:00 AM, Westgate Park, 0, -37.8316, 144.9088
2043, 02/02/2017 11:17:00 AM, Westgate Park, 0, -37.8316, 144.9092
2044, 03/03/2017 12:33:00 PM, Westgate Park, 0, -37.8318, 144.9085
2045, 02/02/2017 10:32:00 AM, Westgate Park, 0, -37.8311, 144.9099
2046, 02/02/2017 10:09:00 AM, Westgate Park, 0, -37.8309, 144.9101
2047, 03/03/2017 11:44:00 AM, Westgate Park, 0, -37.8316, 144.9089
2048, 03/03/2017 10:38:00 AM, Westgate Park, 0, -37.8311, 144.9096
2049, 02/02/2017 10:45:00 AM, Westgate Park, 0, -37.8311, 144.9098
2050, 03/03/2017 10:29:00 AM, Westgate Park, 0, -37.8312, 144.9096
2051, 03/03/2017 12:36:00 PM, Westgate Park, 0, -37.8318, 144.9085
2052, 03/03/2017 12:01:00 PM, Westgate Park, 0, -37.8316, 144.9088
2053, 02/09/2017 12:56:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9793
2054, 03/11/2017 04:23:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9796
2055, 03/11/2017 04:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9792
2056, 03/11/2017 04:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9792
2057, 03/11/2017 04:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9795
2058, 02/09/2017 01:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9793
2059, 02/09/2017 01:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9794
2060, 01/28/2017 02:00:00 PM, Princes Park, 0, -37.791, 144.9603
2061, 02/18/2017 11:51:00 AM, Royal Park, 0, -37.782, 144.9451
2062, 01/25/2017 12:19:00 PM, Royal Park, 0, -37.7819, 144.9461
2063, 02/18/2017 12:05:00 PM, Royal Park, 0, -37.7819, 144.9456
2064, 02/18/2017 12:43:00 PM, Royal Park, 0, -37.7821, 144.9473
2065, 02/18/2017 12:47:00 PM, Royal Park, 0, -37.7821, 144.9473
2066, 02/18/2017 11:39:00 AM, Royal Park, 0, -37.7821, 144.945
2067, 02/18/2017 12:28:00 AM, Royal Park, 0, -37.7822, 144.9472
2068, 01/25/2017 11:40:00 AM, Royal Park, 0, -37.7818, 144.9459
2069, 01/25/2017 11:54:00 AM, Royal Park, 0, -37.7819, 144.9459
2070, 01/25/2017 11:36:00 AM, Royal Park, 0, -37.7819, 144.946
2071, 01/25/2017 12:08:00 PM, Royal Park, 0, -37.7819, 144.9461
2072, 02/02/2017 04:01:00 PM, Westgate Park, 0, -37.8301, 144.9073
2073, 03/06/2017 11:27:00 AM, Westgate Park, 0, -37.83, 144.9075
2074, 02/02/2017 03:46:00 PM, Westgate Park, 0, -37.8301, 144.9075
2075, 03/06/2017 11:55:00 AM, Westgate Park, 0, -37.8302, 144.9071
2076, 02/02/2017 04:16:00 PM, Westgate Park, 0, -37.8303, 144.9069
2077, 02/02/2017 03:29:00 PM, Westgate Park, 0, -37.83, 144.9087
2078, 03/06/2017 10:46:00 AM, Westgate Park, 0, -37.8301, 144.9075
2079, 01/27/2017 03:58:00 PM, Princes Park, 0, -37.7855, 144.9629
2080, 02/27/2017 02:32:00 PM, Princes Park, 0, -37.7856, 144.9626
2081, 02/27/2017 02:15:00 PM, Princes Park, 0, -37.7855, 144.963
2082, 01/27/2017 04:13:00 PM, Princes Park, 0, -37.7852, 144.9631
2083, 02/27/2017 02:35:00 PM, Princes Park, 0, -37.7855, 144.9626
2084, 02/27/2017 02:55:00 PM, Princes Park, 0, -37.7851, 144.9631
2085, 01/22/2017 11:01:00 AM, Royal Park, 0, -37.7817, 144.9433
